Código do Município;Município;Estado;Ano de Referência;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de Serviço;Natureza Jurídica;AG011 - Volume de água faturado;BL002 - Ativo total;ES007 - Volume de esgotos faturado;FN002 - Receita operacional direta de água;FN003 - Receita operacional direta de esgoto;FN010 - Despesa com pessoal próprio;FN015 - Despesas de Exploração (DEX);FN016 - Despesas com juros e encargos do serviço da dívida;FN019 - Despesas com depreciação, amortização do ativo diferido e provisão para devedores duvidosos;FN026 - Quantidade total de empregados próprios
110020;Porto Velho;RO;2019;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;23.616,64;361.333,47;982;115.056.750,79;3.025.835,82;88.822.938,30;181.816.501,19;0;4.972.085,13;608
110020;Porto Velho;RO;2018;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;23.979,55;358.757,34;1.249,92;116.215.197,20;3.251.728,48;85.134.267,76;154.379.079,38;0;5.710.495,82;628
110020;Porto Velho;RO;2017;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;26.541,34;394.977,72;1.208,82;112.830.755,05;3.258.503,28;103.353.416,33;167.958.787,07;0;15.351.121,33;649
110020;Porto Velho;RO;2016;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;33.031,00;314.481,37;1.442,00;138.884.741,53;4.132.463,90;94.640.207,63;161.596.956,56;15.886.365,35;5.204.151,68;730
110020;Porto Velho;RO;2015;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;31.674,32;299.555,44;1.208,84;132.324.401,75;2.603.301,36;106.728.361,46;165.728.710,79;2.670.987,67;11.655.654,00;647
110020;Porto Velho;RO;2014;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;29.762,18;319.193,97;1.223,62;136.723.212,11;3.009.169,93;84.775.365,11;132.118.963,41;23.063.927,99;5.351.350,65;706
110020;Porto Velho;RO;2013;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;29.875,44;271.734,12;1.164,04;122.390.182,31;2.615.775,41;66.832.315,01;118.484.165,55;33.042.934,29;5.759.501,14;717
110020;Porto Velho;RO;2012;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;27.795,29;256.214,08;1.163,82;105.761.664,22;2.271.326,46;56.033.352,93;111.311.103,31;32.765.524,71;6.126.696,07;521
110020;Porto Velho;RO;2011;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;27.026,40;277.608,78;1.025,62;103.396.010,51;2.209.279,07;53.887.554,72;109.070.350,01;26.687.520,76;5.907.818,42;532
110020;Porto Velho;RO;2010;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;25.627,00;225.270,28;974,4;95.334.686,20;1.978.216,01;50.057.704,25;100.421.532,19;37.705.448,89;5.888.462,24;537
110020;Porto Velho;RO;2009;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;22.035,80;210.007,22;832,3;81.799.386,72;1.814.633,14;48.159.127,23;97.643.859,91;8.772.632,41;5.563.731,95;539
110020;Porto Velho;RO;2008;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;21.363,60;219.684,00;830;74.842.020,66;1.668.823,99;40.810.038,43;80.123.540,75;0;26.712.625,34;551
110020;Porto Velho;RO;2007;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;20.877,40;;872,6;67.126.487,44;1.570.086,54;34.895.237,64;74.399.080,74;0;6.330.518,24;553
110020;Porto Velho;RO;2006;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;19.999,80;217.486,15;906,9;48.667.301,94;1.231.942,98;32.815.609,29;74.918.501,60;0;6.974.884,45;565
110020;Porto Velho;RO;2005;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;19.347,50;212.653,00;3.083,90;42.239.743,56;1.175.926,67;35.668.570,63;59.991.288,51;0;5.657.161,00;573
110020;Porto Velho;RO;2004;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;18.102,00;210.818,00;929,1;41.713.632,00;1.161.400,00;27.415.584,00;48.851.933,00;0;25.075.543,62;584
110020;Porto Velho;RO;2003;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16.831,90;237.929,00;918;30.750.119,97;970.580,31;22.405.328,23;40.291.391,02;4.866.756,64;5.536.892,80;591
110020;Porto Velho;RO;2002;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16.145,00;240.856,64;0;22.269.386,17;735.899,21;16.145.962,85;35.220.913,99;3.207.791,00;4.271.679,00;593
110020;Porto Velho;RO;2001;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16.657,59;;;25.163.720,70;705.059,27;13.839.035,72;29.319.591,25;23.526,29;4.064.411,33;601
110020;Porto Velho;RO;2000;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;14.877,59;;616,79;26.155.241,53;224.732,48;8.311.603,46;22.168.964,90;425.715,23;4.063.412,90;633
110020;Porto Velho;RO;1999;11002000;Companhia de Águas e Esgotos de Rondônia;CAERD;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;18.304,00;;680;29.024.935,00;728.808,00;15.614.264,00;24.253.254,00;0;2.332.000,00;674
140010;Boa Vista;RR;2019;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;20.072,41;101.538,00;10.394,33;66.628.267,55;29.588.130,80;57.718.014,10;103.689.038,61;0;19.140.477,83;743
140010;Boa Vista;RR;2018;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;19.976,93;94.302,00;9.251,60;66.342.376,97;26.554.561,20;57.497.640,75;95.717.442,33;50.342.495,41;3.954.850,91;671
140010;Boa Vista;RR;2017;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;20.316,91;86.341,11;7.248,72;59.538.952,38;20.968.781,20;54.135.699,61;89.604.576,93;30.182.940,07;3.789.579,29;680
140010;Boa Vista;RR;2016;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;20.700,92;84.630,00;7.052,83;52.721.632,94;18.281.074,44;46.424.662,67;77.052.109,88;0;19.669.564,62;595
140010;Boa Vista;RR;2015;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;19.713,45;85.837,00;6.410,55;45.929.000,07;15.072.111,62;40.279.698,97;69.080.341,43;0;11.472.140,49;601
140010;Boa Vista;RR;2014;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;19.974,00;83.154,88;6.174,33;40.446.613,95;11.601.663,38;36.367.191,09;63.063.488,53;0;3.015.619,43;607
140010;Boa Vista;RR;2013;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;18.688,31;79.959,49;4.345,10;41.774.168,41;7.554.221,40;30.242.074,96;53.726.302,11;0;6.886.477,39;497
140010;Boa Vista;RR;2012;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;17.198,30;77.794,58;3.794,53;39.139.676,21;8.460.276,59;26.973.487,30;47.750.856,64;0;12.990.692,81;469
140010;Boa Vista;RR;2011;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16.798,13;76.385,58;3.686,14;33.968.328,57;7.410.934,60;24.850.680,79;42.037.985,45;0;10.227.767,14;451
140010;Boa Vista;RR;2010;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16.535,37;75.961,10;3.765,79;33.176.715,00;7.547.239,00;18.450.207,48;34.025.103,38;0;13.986.129,00;422
140010;Boa Vista;RR;2009;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16.719,25;85.586,21;4.006,45;33.968.878,42;7.827.392,13;17.980.641,00;35.773.390,00;0;12.975.003,46;407
140010;Boa Vista;RR;2008;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16.160,17;88.763,00;3.992,07;26.890.820,43;6.396.163,00;17.948.431,61;32.749.996,13;0;17.440.144,00;416
140010;Boa Vista;RR;2007;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16.119,72;96.054,49;4.117,60;24.736.402,78;6.543.865,22;15.070.682,26;30.163.819,31;0;12.610.356,10;407
140010;Boa Vista;RR;2006;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;15.593,00;100.752,59;3.842,90;22.240.643,37;5.580.909,42;12.324.792,89;23.459.007,95;0;8.733.460,05;343
140010;Boa Vista;RR;2005;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;15.486,00;112.053,80;4.060,40;20.261.552,07;5.577.240,04;10.969.630,23;20.598.816,51;0;8.021.418,34;336
140010;Boa Vista;RR;2004;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;15.191,00;111.304,00;3.978,10;17.032.212,86;4.222.532,83;11.473.727,03;21.203.512,00;0;10.893.361,78;365
140010;Boa Vista;RR;2003;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;15.495,60;117.170,00;3.636,20;15.626.913,97;3.465.160,39;10.284.246,62;18.303.350,10;0;8.086.683,80;404
140010;Boa Vista;RR;2002;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;15.779,60;119.585,46;3.407,70;15.311.910,10;3.526.287,59;9.378.766,30;16.635.209,44;0;8.645.135,11;423
140010;Boa Vista;RR;2001;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;14.763,59;123.985,00;2.989,89;13.174.014,37;2.938.028,88;7.918.126,90;13.646.559,69;0;8.698.878,28;403
140010;Boa Vista;RR;2000;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;14.496,29;126.521,00;3.084,80;12.346.767,03;2.811.313,33;6.370.210,89;14.307.837,29;6.315.786,84;8.793.338,59;370
140010;Boa Vista;RR;1999;14001000;Companhia de Águas e Esgotos de Roraima;CAER;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;14.194,88;161.403,67;3.248,17;12.268.524,68;3.029.988,50;6.436.397,52;11.383.027,88;6.123.737,59;8.923.112,99;362
431490;Porto Alegre;RS;2019;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;299.019,50;5.467.078,00;40.730,17;2.629.067.986,18;184.616.196,90;1.116.154.619,34;2.413.614.538,49;31.008.702,85;155.715.464,03;5.814
431490;Porto Alegre;RS;2018;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;294.149,32;5.217.264,00;37.775,42;2.472.073.159,97;166.626.202,31;1.011.069.950,48;2.160.439.479,61;29.819.109,12;139.355.816,25;5.905
431490;Porto Alegre;RS;2017;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;293.726,54;4.785.730,00;36.245,29;2.377.115.160,00;154.903.751,52;966.530.474,29;1.937.162.440,65;24.243.019,91;123.218.626,99;3.777
431490;Porto Alegre;RS;2016;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;364.964,80;4.271.294,00;33.831,52;2.168.487.267,51;137.070.171,38;947.135.762,96;1.848.546.435,32;33.874.061,09;120.597.295,89;5.948
431490;Porto Alegre;RS;2015;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;362.311,50;3.913.118,00;31.382,36;1.923.670.658,55;118.498.528,42;838.452.660,29;1.681.247.709,70;52.199.505,33;179.239.092,54;5.461
431490;Porto Alegre;RS;2014;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;292.350,00;3.751.677,00;31.921,00;1.824.778.952,97;85.914.037,76;768.556.774,32;1.626.167.718,63;82.191.805,83;217.337.937,70;5.554
431490;Porto Alegre;RS;2013;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;274.861,52;3.307.447,00;29.165,32;1.609.697.517,41;73.467.269,28;689.423.797,25;1.562.719.969,68;59.293.320,13;177.277.502,18;5.707
431490;Porto Alegre;RS;2012;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;275.621,25;2.907.525,00;28.160,08;1.507.874.288,26;66.307.819,53;640.893.094,24;1.530.053.918,73;107.027.488,13;115.512.430,58;3.979
431490;Porto Alegre;RS;2011;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;271.160,20;2.680.861,00;27.984,00;1.396.550.840,92;58.926.571,33;546.003.205,42;1.280.297.902,17;69.905.611,00;99.668.423,24;3.494
431490;Porto Alegre;RS;2010;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;391.540,00;2.645.373,00;28.809,00;1.274.931.517,32;54.032.716,12;511.090.427,92;1.364.111.683,82;66.108.054,20;55.525.397,98;4.058
431490;Porto Alegre;RS;2009;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;382.412,00;1.941.464,00;26.714,00;1.181.928.204,63;68.591.856,44;412.598.833,21;913.173.054,94;55.231.892,28;103.325.464,53;4.827
431490;Porto Alegre;RS;2008;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;378.276,00;1.832.013,00;26.454,00;1.090.403.952,12;63.353.637,69;362.054.815,69;776.684.560,85;122.342.835,70;67.349.478,54;4.506
431490;Porto Alegre;RS;2007;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;373.349,00;1.655.476,00;24.363,00;988.614.079,92;60.803.222,22;320.512.570,03;755.018.539,36;91.295.192,07;176.148.754,65;4.166
431490;Porto Alegre;RS;2006;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;365.782,00;1.625.229,00;20.544,00;923.283.153,33;59.099.398,37;315.253.860,68;752.527.027,27;180.894.877,82;100.125.054,18;4.252
431490;Porto Alegre;RS;2005;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;361.123,00;1.742.870,00;19.460,00;845.425.980,61;48.328.509,68;279.516.174,42;669.662.083,48;124.251.336,96;147.006.453,52;4.373
431490;Porto Alegre;RS;2004;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;245.590,00;1.745.578,00;18.963,00;767.174.301,32;47.253.238,00;278.933.741,57;622.759.714,39;56.579.349,51;126.152.875,35;4.551
431490;Porto Alegre;RS;2003;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;243.051,00;1.735.483,00;19.731,60;655.115.228,00;39.740.771,43;231.140.483,18;494.008.860,76;114.699.522,54;65.835.083,22;4.419
431490;Porto Alegre;RS;2002;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;239.882,00;1.773.451,69;18.701,00;545.278.921,63;30.597.759,11;207.370.360,74;431.744.859,56;154.441.667,76;86.472.322,56;4.614
431490;Porto Alegre;RS;2001;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;238.069,00;1.743.819,00;18.419,00;272.375.640,90;31.090.695,51;200.941.072,11;426.968.266,71;76.330.543,70;76.394.101,13;4.370
431490;Porto Alegre;RS;2000;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;235.897,00;1.591.113,00;18.557,00;452.815.288,78;31.485.456,60;177.403.607,31;352.430.487,90;77.486.331,14;83.420.391,49;4.371
431490;Porto Alegre;RS;1999;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;236.386,53;1.545.610,49;18.790,73;402.813.650,18;25.939.573,70;164.745.469,82;300.573.680,83;33.901.490,55;76.505.243,22;4.413
420540;Florianópolis;SC;2019;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;144.984,58;3.559.018,00;36.220,88;963.185.318,95;236.371.207,76;351.093.842,94;850.644.222,10;98.127.492,70;112.041.704,88;2.506
420540;Florianópolis;SC;2018;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;193.858,31;3.326.895,10;39.606,28;933.939.532,74;220.082.636,71;662.857.875,53;1.152.030.944,67;148.471.934,33;109.638.670,79;2.463
420540;Florianópolis;SC;2017;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;193.164,22;3.226.243,25;37.904,97;883.569.428,79;201.042.571,01;550.336.744,75;999.111.305,74;98.210.916,83;100.429.295,21;2.551
420540;Florianópolis;SC;2016;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;188.736,22;2.898.526,00;39.581,19;804.671.219,38;169.600.356,95;323.158.380,95;778.843.620,13;145.298.821,49;88.589.088,49;2.622
420540;Florianópolis;SC;2015;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;183.185,72;2.668.241,15;33.095,26;701.562.752,97;146.505.441,97;285.974.925,49;690.163.427,44;119.936.937,87;83.523.633,33;2.581
420540;Florianópolis;SC;2014;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;181.860,73;2.408.155,90;32.365,26;657.783.943,62;134.288.755,20;268.783.090,69;639.048.591,85;79.575.694,89;80.713.292,10;2.500
420540;Florianópolis;SC;2013;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;174.654,69;2.328.908,18;30.588,94;583.770.279,80;119.933.944,45;259.597.120,03;547.614.386,82;46.256.752,58;77.445.951,88;2.283
420540;Florianópolis;SC;2012;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;168.053,06;2.247.279,34;29.225,96;538.045.547,60;108.317.737,00;243.294.389,55;517.607.481,18;39.997.448,34;73.068.492,19;2.234
420540;Florianópolis;SC;2011;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;159.026,32;2.288.510,71;27.494,97;475.464.265,33;95.446.399,55;213.006.295,00;517.859.753,00;37.253.934,67;47.395.299,74;2.176
420540;Florianópolis;SC;2010;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;161.790,50;1.721.817,00;22.737,23;441.042.009,20;76.397.942,00;201.125.681,98;440.606.653,00;25.637.682,56;48.756.256,72;2.059
420540;Florianópolis;SC;2009;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;149.928,54;1.606.574,00;22.269,30;418.657.550,00;71.797.940,76;188.793.709,00;386.207.657,00;12.266.166,00;60.365.754,00;2.092
420540;Florianópolis;SC;2008;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;145.451,03;1.446.722,00;21.241,78;379.179.226,00;60.506.866,00;148.878.364,00;367.089.673,00;14.347.943,00;45.299.337,00;2.300
420540;Florianópolis;SC;2007;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;142.983,80;1.383.808,00;20.399,50;338.924.478,00;44.656.873,00;142.329.324,00;302.138.095,00;15.653.195,00;37.877.979,00;2.362
420540;Florianópolis;SC;2006;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;142.070,40;1.317.447,00;18.987,00;343.513.579,00;40.040.693,00;144.208.567,00;298.411.695,00;10.769.490,00;36.860.620,00;2.414
420540;Florianópolis;SC;2005;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;151.321,50;1.255.354,00;23.117,50;322.099.997,00;42.380.688,00;145.478.415,00;295.598.852,00;7.117.339,00;40.305.613,00;2.410
420540;Florianópolis;SC;2004;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;167.643,80;1.219.155,00;26.420,60;305.771.026,00;41.628.500,00;129.448.295,00;278.614.614,00;19.848.563,00;47.055.370,00;2.428
420540;Florianópolis;SC;2003;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;175.466,10;1.205.563,00;26.459,50;287.378.882,00;37.173.634,00;127.557.648,00;239.119.658,00;17.795.025,00;42.619.012,00;2.335
420540;Florianópolis;SC;2002;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;190.681,50;1.198.498,00;25.906,30;294.079.436,00;33.484.489,00;127.570.924,00;240.973.715,00;84.482.316,00;33.116.727,00;2.352
420540;Florianópolis;SC;2001;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;187.957,40;1.145.327,00;23.929,19;263.919.896,00;26.534.075,00;110.065.200,00;206.638.869,00;20.764.245,00;29.486.990,00;2.415
420540;Florianópolis;SC;2000;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;184.033,20;1.148.683,00;23.466,19;241.739.219,00;25.081.174,00;109.400.996,00;195.117.609,00;19.511.198,00;34.852.951,00;2.200
420540;Florianópolis;SC;1999;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;177.287,79;1.069.460,00;23.546,90;220.061.788,00;23.724.393,00;113.396.025,00;184.175.926,00;15.282.912,00;36.108.358,00;2.306
280030;Aracaju;SE;2019;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;91.826,75;1.861.858,42;25.098,48;505.828.891,03;110.075.092,87;250.027.002,76;556.650.588,66;11.248.274,01;82.082.384,47;1.688
280030;Aracaju;SE;2018;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;92.395,90;1.719.075,54;24.242,96;447.680.904,38;99.817.850,37;254.087.683,65;543.290.321,54;11.103.560,95;70.199.493,11;1.770
280030;Aracaju;SE;2017;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;91.011,59;1.654.230,83;23.161,64;421.953.588,99;87.481.528,21;229.262.558,87;485.395.139,22;12.588.731,02;77.243.725,87;1.711
280030;Aracaju;SE;2016;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;92.596,64;1.562.533,22;22.700,51;399.080.471,02;73.231.570,41;232.859.293,86;464.774.589,64;17.232.549,82;62.072.681,78;1.666
280030;Aracaju;SE;2015;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;93.249,03;1.455.142,02;19.537,50;333.795.752,80;56.443.908,14;173.566.559,31;372.749.486,73;16.249.496,77;54.594.522,44;1.587
280030;Aracaju;SE;2014;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;92.353,00;1.344.874,18;18.249,00;325.367.208,30;48.055.162,93;161.525.070,10;347.937.613,24;14.203.523,83;52.473.848,09;1.411
280030;Aracaju;SE;2013;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;90.826,00;1.235.433,39;17.514,93;309.369.046,31;45.317.802,82;150.139.416,40;318.721.056,53;13.181.177,86;59.574.253,47;1.185
280030;Aracaju;SE;2012;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;88.054,00;1.205.135,47;16.366,00;296.000.771,99;43.198.929,11;133.620.939,87;299.506.084,10;14.044.702,38;47.638.500,93;1.224
280030;Aracaju;SE;2011;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;84.198,00;1.138.717,15;15.848,00;251.309.417,25;37.841.732,12;115.970.049,38;269.038.342,44;18.579.158,41;33.894.195,78;1.247
280030;Aracaju;SE;2010;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;79.423,76;1.067.624,80;14.849,03;231.256.879,07;33.556.251,98;110.243.977,95;268.927.218,20;14.501.576,16;158.682.247,35;1.291
280030;Aracaju;SE;2009;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;76.298,21;1.083.391,00;14.133,00;205.683.210,11;29.861.573,55;103.686.568,36;222.116.970,79;6.914.342,26;27.963.428,57;1.312
280030;Aracaju;SE;2008;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;73.992,00;972.889,00;13.606,00;187.232.348,48;27.196.835,23;89.736.261,37;185.765.360,59;7.465.210,18;30.725.121,25;1.343
